"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zfp729a",7.14495043152575e-16,0.161276102899758,1,1,1.11304037822308e-11
"Zfp273",7.39606736938649e-16,0.0636672069638906,1,1,1.15215937480303e-11
"Ppfia2",7.51078080266694e-16,0.0198386581415464,1,1,1.17002943343946e-11
"Fam131b",7.68553849723249e-16,-0.0767858315854704,1,1,1.19725318709888e-11
"Ltbr",7.70116782936114e-16,-0.37991809135051,1,1,1.19968792445788e-11
"Heatr5b",7.70596572607539e-16,0.202684456456546,1,1,1.20043534080802e-11
"Txndc5",7.71995214309175e-16,-0.386277119431528,1,1,1.20261414485083e-11
"Arf1",7.80359449887703e-16,-0.474542576925714,1,1,1.21564395103506e-11
"Sema6b",7.91172865541031e-16,0.118816601167361,1,1,1.23248908993982e-11
"Ppt2",7.96264817893325e-16,0.27801065624268,1,1,1.24042133331422e-11
"Clstn1",8.00840169002677e-16,-0.263844323833445,1,1,1.24754881527237e-11
"Morn1",8.01071477279509e-16,0.0458225397885945,1,1,1.24790914730602e-11
"Fech",8.06173246573619e-16,0.22242956135434,1,1,1.25585668351238e-11
"Ccl11",8.07777867966047e-16,-0.907223204229166,1,1,1.25835636271751e-11
"Zdhhc18",8.29510545797938e-16,-0.164138159486143,1,1,1.29221152824403e-11
"B3galt1",8.53742621093996e-16,0.295983984655117,1,1,1.32996025514023e-11
"Sulf1",8.65675093611229e-16,-0.461355108408904,1,1,1.34854866082757e-11
"Casp2",8.85857705835121e-16,0.130216587695214,1,1,1.37998913414995e-11
"Vps13b",8.87427777772939e-16,0.252497485292151,1,1,1.38243499221468e-11
"Inip",9.03461144254982e-16,0.16529136618837,1,1,1.40741177052041e-11
"Efr3a",9.09662068891984e-16,0.394129871650204,1,1,1.41707157091993e-11
"A730061H03Rik",9.18868844439608e-16,0.0226886765224212,1,1,1.43141388586802e-11
"Dtx3",9.36320099542243e-16,-0.285557505962315,1,1,1.45859945106691e-11
"Aldoa",9.58277543486239e-16,0.713484027844317,1,1,1.49280475724286e-11
"Hddc3",9.71224916269562e-16,0.125922249197097,1,1,1.51297417456472e-11
"Eif2s1",9.89106592943433e-16,-0.500787414971587,1,1,1.54083025048728e-11
"Fancd2",9.9487914968867e-16,0.11573332883697,1,1,1.54982273938501e-11
"Rhot1",9.95604684409107e-16,0.260909706552963,1,1,1.55095297737251e-11
"Ncor1",1.00018576275029e-15,0.267189125700234,1,1,1.55808938121241e-11
"Chst8",1.01008876682327e-15,0.0307130595992708,1,1,1.5735162809573e-11
"Npy1r",1.0117933497425e-15,-0.11739054584716,1,1,1.57617168022887e-11
"Dnajc8",1.02014971620867e-15,-0.605862267497441,1,1,1.58918922790987e-11
"Smad4",1.02987398801855e-15,-0.327822530990003,1,1,1.60433769853529e-11
"Fam126a",1.0443475799686e-15,0.334111947920051,1,1,1.62688466007509e-11
"Tmem53",1.06444304768988e-15,0.219871375575145,1,1,1.6581893796913e-11
"Mogs",1.06744348331749e-15,0.279968913984649,1,1,1.66286345831198e-11
"Zfp111",1.12278167138845e-15,0.138246456286228,1,1,1.74906928768892e-11
"Atad2b",1.13115728760011e-15,0.219057528761035,1,1,1.76211682262345e-11
"Gfod2",1.15555848113067e-15,-0.456719902009574,1,1,1.80012900190535e-11
"Sclt1",1.16570376261818e-15,0.2614716263035,1,1,1.8159333214066e-11
"Gm6598",1.18716638547102e-15,0.0463137075228282,1,1,1.84936779528676e-11
"Hoxc9",1.19367831787337e-15,-0.328974284646573,1,1,1.85951208358314e-11
"Gm11520",1.19973789195392e-15,0.0424132391245049,1,1,1.86895168808582e-11
"Tsr1",1.20603546718554e-15,0.268466267756826,1,1,1.87876205078164e-11
"Gucd1",1.20907245248533e-15,0.139655174362645,1,1,1.88349306648165e-11
"Coa5",1.24334764992198e-15,0.35723460690541,1,1,1.93688696904846e-11
"Epha1",1.28815381289875e-15,-0.0659706617886509,1,1,2.00668600973367e-11
"Ankhd1",1.2928273488683e-15,0.295453268445528,1,1,2.01396644406704e-11
"Plod1",1.31020617742362e-15,0.39365537643741,1,1,2.04103918319052e-11
"Mpv17l2",1.31409935630303e-15,-0.300977894996556,1,1,2.04710397724886e-11
"Mrpl34",1.31950347504083e-15,0.665917751752844,1,1,2.05552251341861e-11
"Gm26910",1.33283972978692e-15,0.0642273145527668,1,1,2.07629773106206e-11
"Cdyl2",1.35240761300176e-15,-0.0757060447373661,1,1,2.10678057953413e-11
"Dnajc24",1.35851248443129e-15,-0.362500360967342,1,1,2.11629074824707e-11
"Pomt2",1.35930490871119e-15,0.144259090632954,1,1,2.11752518679029e-11
"Cenpb",1.36514439700299e-15,-0.34430959756244,1,1,2.12662194165125e-11
"Gm15853",1.38892387993202e-15,0.0439110426277725,1,1,2.1636656201581e-11
"Adhfe1",1.3988676033405e-15,0.515200614731095,1,1,2.17915595248383e-11
"Ruvbl1",1.39924831922023e-15,-0.305001143756229,1,1,2.17974903168127e-11
"Rorb",1.39950485427426e-15,0.663222293043801,1,1,2.18014866198845e-11
"Prkra",1.42132877735002e-15,-0.320782956784007,1,1,2.21414596935586e-11
"Prkcd",1.42208129902318e-15,-0.25922056652719,1,1,2.21531824761832e-11
"Tom1l2",1.42744532550491e-15,0.194728044639482,1,1,2.22367432807155e-11
"Ap2m1",1.44458483229731e-15,-0.452094970792692,1,1,2.25037425175276e-11
"Pgpep1",1.45311620482405e-15,-0.247230379485175,1,1,2.26366442387491e-11
"Shroom2",1.46454994175223e-15,-0.0471001890457732,1,1,2.28147589926162e-11
"Cers2",1.46641075648433e-15,-0.413960729392734,1,1,2.28437467645129e-11
"Hcar1",1.47670838239653e-15,0.0298655542269792,1,1,2.30041631809732e-11
"Adipoq",1.4776932537395e-15,2.81862538732425,1,1,2.3019505506754e-11
"Klhl2",1.51300047526673e-15,0.150580258963105,1,1,2.35695214037052e-11
"Ccdc15",1.52379038705655e-15,0.0901443808909714,1,1,2.3737606649567e-11
"Syf2",1.58173002074387e-15,-0.324726028967295,1,1,2.46401902631480e-11
"Gm5627",1.66838320848089e-15,0.0251467020484244,1,1,2.59900736217153e-11
"4930579K19Rik",1.68048693623101e-15,0.0749183122776531,1,1,2.61786254926067e-11
"Atg5",1.68544290664443e-15,-0.268766055962598,1,1,2.6255829599707e-11
"Ttc30a1",1.71777325301361e-15,0.0952008249720013,1,1,2.6759471735446e-11
"Gltp",1.73411676087921e-15,-0.79592668302611,1,1,2.70140709009763e-11
"Tm2d3",1.73715970903278e-15,-0.326112283041089,1,1,2.70614739473126e-11
"Sh3rf1",1.78055215672242e-15,-0.158470579439535,1,1,2.77374414974218e-11
"Ppp1cc",1.78676803796474e-15,-0.384395684135154,1,1,2.78342724954148e-11
"Nfasc",1.82300978683604e-15,-0.0716869923286074,1,1,2.83988464593318e-11
"A430033K04Rik",1.83463899415393e-15,0.0893193070443459,1,1,2.85800062509299e-11
"Nudt16",1.84656663092253e-15,0.187781837962873,1,1,2.87658149765112e-11
"Zfp758",1.85554869724388e-15,0.135457855213102,1,1,2.89057376056651e-11
"Jph4",1.85956054649706e-15,-0.0430260815912258,1,1,2.89682341933312e-11
"Pomt1",1.89594166623934e-15,0.163414498809832,1,1,2.95349792766764e-11
"Ryk",1.95030281203215e-15,-0.390631496636318,1,1,3.03818172058368e-11
"Zbed3",1.95867843887183e-15,-0.21046956249457,1,1,3.05122927207454e-11
"Snapc1",1.97381669943142e-15,-0.333643794131766,1,1,3.07481165437427e-11
"Sh3bgrl2",2.00798020748452e-15,0.0873524624023243,1,1,3.12803156721939e-11
"Riiad1",2.01288984171078e-15,-0.0666970610465183,1,1,3.13567979541705e-11
"Prss12",2.02114287009779e-15,-0.0547206221915952,1,1,3.14853636303834e-11
"Zfp652",2.03684668543284e-15,-0.292891731783045,1,1,3.17299976656728e-11
"Kdm4b",2.04351935892962e-15,0.149914246605774,1,1,3.18339445734056e-11
"Pdzd4",2.04484215238982e-15,-0.08245521101321,1,1,3.18545510499286e-11
"Ppp1r12a",2.1201549922877e-15,-0.518968046161483,1,1,3.30277744698577e-11
"Ccne2",2.12136873560883e-15,0.326612115044176,1,1,3.30466821633143e-11
"Ebpl",2.15424865610097e-15,-0.368780856722668,1,1,3.35588855647409e-11
"Csrp2",2.212285420206e-15,-0.965600054803673,1,1,3.44629822759691e-11
"9530068E07Rik",2.21954561213833e-15,-0.273906271131098,1,1,3.45760815458909e-11
"Galnt14",2.22494345898765e-15,0.0195775183737288,1,1,3.46601692041097e-11
"Plekhh3",2.22692934222097e-15,-0.229644022904534,1,1,3.46911052931183e-11
"6430550D23Rik",2.25410145449443e-15,0.0317157369288141,1,1,3.51143924581142e-11
"C230038L03Rik",2.28855844363368e-15,0.163759446015363,1,1,3.56511634349254e-11
"A330084C13Rik",2.3668627410226e-15,0.0625704685882238,1,1,3.687098777965e-11
"Nt5dc1",2.39983314348529e-15,0.124204569383182,1,1,3.73846007092139e-11
"Plekhj1",2.41082441267317e-15,-0.450060784883907,1,1,3.75558227006227e-11
"Ghr",2.42212799863827e-15,-0.447716931582831,1,1,3.7731909962787e-11
"Itfg2",2.42606914550429e-15,0.175988972263353,1,1,3.77933051486658e-11
"Slc6a2",2.44150533050579e-15,0.0223578790228558,1,1,3.80337700386192e-11
"Plxna4",2.4689559559943e-15,-0.223343250369864,1,1,3.84613958824792e-11
"Rin2",2.48071201201601e-15,0.292422275341426,1,1,3.86445317231854e-11
"Clock",2.52985311630413e-15,0.230866405532598,1,1,3.94100518457858e-11
"Gm26935",2.63789437455745e-15,0.0387869810814776,1,1,4.10931185668559e-11
"A530053G22Rik",2.67267879962754e-15,0.114320188909096,1,1,4.16349903405978e-11
"Ghdc",2.7247322034269e-15,-0.164083609870926,1,1,4.24458782649843e-11
"Ston1",2.81009395773793e-15,-0.19853036489349,1,1,4.37756436736415e-11
"Ube2a",2.84867108998841e-15,-0.450230306160439,1,1,4.43765982398394e-11
"Zscan22",2.85003909431675e-15,0.0785064005430161,1,1,4.43979090112664e-11
"Bbc3",2.85315427855567e-15,-0.200837570236075,1,1,4.44464373513402e-11
"Nfatc2ip",2.93727322063462e-15,0.137811154932119,1,1,4.57568422310462e-11
"Adam22",2.96401687259613e-15,-0.0772794442380935,1,1,4.61734548413025e-11
"1700105P06Rik",2.9679489555509e-15,0.0342503306510442,1,1,4.6234708829572e-11
"Timm17b",2.9858251090068e-15,-0.448675965659464,1,1,4.6513183548108e-11
"Fbxo4",2.99725521913703e-15,-0.285473414172247,1,1,4.66912418037166e-11
"Glt1d1",3.00884926786579e-15,0.11075069307806,1,1,4.68718538948133e-11
"Tdrkh",3.02126128955342e-15,-0.150065551258052,1,1,4.70652083686631e-11
"Itpr1",3.02997130096344e-15,0.321518557746289,1,1,4.72008929264084e-11
"Pdik1l",3.03020214468679e-15,0.125654320487002,1,1,4.72044890099308e-11
"Ly75",3.03900126357904e-15,-0.112303155696203,1,1,4.73415616840343e-11
"Nefl",3.04084594178327e-15,0.0255617436862596,1,1,4.73702980810998e-11
"Pik3c3",3.04764064648975e-15,0.179547881476529,1,1,4.74761459910173e-11
"Mavs",3.06131243564655e-15,0.164022747982117,1,1,4.76891251225019e-11
"Cers6",3.07637033580206e-15,-0.455753798821941,1,1,4.79236970911245e-11
"Faf1",3.08442128113265e-15,-0.241668024420208,1,1,4.80491147174844e-11
"Fam71e1",3.11265642010575e-15,0.102069332286115,1,1,4.84889617124073e-11
"Bud23",3.17874130109323e-15,-0.268519433906929,1,1,4.95184319884303e-11
"Acbd6",3.20567040677669e-15,-0.356386773827544,1,1,4.99379335967672e-11
"Plekhg4",3.2460811548606e-15,0.0450870891617392,1,1,5.05674522304184e-11
"Dnajc4",3.25908137262458e-15,-0.206267578930118,1,1,5.07699696227457e-11
"Srgap3",3.33015697896466e-15,-0.174961049622988,1,1,5.18771854183114e-11
"Kptn",3.34344366247703e-15,-0.153771574075493,1,1,5.20841653740672e-11
"Gsk3b",3.38412011419371e-15,-0.397000560231416,1,1,5.27178231389096e-11
"1500026H17Rik",3.39593725120106e-15,0.0583608812580694,1,1,5.29019104992101e-11
"Zfp839",3.39829905712166e-15,0.127881878194166,1,1,5.29387027118412e-11
"Slc29a1",3.45848942449437e-15,-0.587297416984312,1,1,5.38763482547732e-11
"Nfs1",3.48833815641357e-15,0.273967882444479,1,1,5.43413318006106e-11
"Tor4a",3.5082169996925e-15,-0.0578111655370515,1,1,5.46510044212098e-11
"Tbk1",3.5539229777048e-15,0.159295005906301,1,1,5.53630121466854e-11
"Taf1a",3.61408261454924e-15,0.107782247369076,1,1,5.63001789694481e-11
"Mcl1",3.64678586295569e-15,-0.356254788018466,1,1,5.68096301731238e-11
"C730034F03Rik",3.68429981449829e-15,0.111056312829397,1,1,5.73940225102543e-11
"Trim56",3.74215540382758e-15,0.321998415328007,1,1,5.8295296880826e-11
"Nom1",3.77284377991427e-15,0.255201977045659,1,1,5.87733604035046e-11
"Mtg1",3.79486521422704e-15,0.200182578411496,1,1,5.91164103072289e-11
"Rhebl1",3.80702696402225e-15,-0.116281824605383,1,1,5.93058660455386e-11
"Ubox5",3.88570332609679e-15,0.104828554568287,1,1,6.05314864139358e-11
"Tfb1m",3.89210392004758e-15,0.114358322142959,1,1,6.06311948665012e-11
"Ppp1r3b",3.90269071100122e-15,0.2680780754636,1,1,6.07961158959771e-11
"Hacl1",3.91801074105345e-15,0.140369307551682,1,1,6.10347713241307e-11
"Gpkow",3.93095142890912e-15,0.216968895627184,1,1,6.12363613595462e-11
"Cds1",4.04027076118742e-15,-0.0439859634028226,1,1,6.29393379177775e-11
"Stil",4.04387929634967e-15,0.123677311930868,1,1,6.29955516785352e-11
"Thoc2",4.06779949582921e-15,0.363166174776766,1,1,6.33681805460274e-11
"Got1l1",4.09933394913629e-15,0.0217042751905041,1,1,6.38594242596451e-11
"Serf2",4.10408958202504e-15,-1.37230285366785,1,1,6.39335075087861e-11
"Scfd2",4.16089750461041e-15,0.139841542648916,1,1,6.4818461326821e-11
"Rap2a",4.18644345252088e-15,-0.315378615915579,1,1,6.52164161033702e-11
"4833413G10Rik",4.3247110367892e-15,0.0421530972473094,1,1,6.73703485311022e-11
"Gm12701",4.40746134221989e-15,0.0364560124142512,1,1,6.86594327891015e-11
"3110021N24Rik",4.4215713267391e-15,0.0667402240477051,1,1,6.88792381279418e-11
"Bclaf1",4.48035121180882e-15,0.318240967825569,1,1,6.97949111775578e-11
"Diaph3",4.53140435575016e-15,-0.29976078614749,1,1,7.05902170538759e-11
"Nxph4",4.53451935552052e-15,-0.200006701938536,1,1,7.06387425202987e-11
"Slc6a13",4.59616076001179e-15,0.0241846616951484,1,1,7.15989923194636e-11
"BC051226",4.80975901768288e-15,0.202908078104322,1,1,7.49264259774639e-11
"Rgs5",4.87244735953926e-15,-0.0392415953184408,1,1,7.59029849669027e-11
"Enpp5",4.91266018016604e-15,-0.486715122441453,1,1,7.65294202866265e-11
"Hotairm1",4.94732417152406e-15,-0.240800201482588,1,1,7.70694159440018e-11
"Hmox2",5.09504989105198e-15,-0.392679585201581,1,1,7.93706872028077e-11
"E2f2",5.0964404186623e-15,0.068892594587711,1,1,7.93923488419213e-11
"Ap1s1",5.17430071631786e-15,-0.516382381825625,1,1,8.06052565587996e-11
"Pou2f2",5.17504597198602e-15,-0.0492428986622246,1,1,8.06168661515982e-11
"Sdhd",5.19865645453382e-15,0.622294473485254,1,1,8.09846702487279e-11
"Gm16741",5.21369922892513e-15,0.0213873531852726,1,1,8.12190065881956e-11
"Fbxo2",5.22480485881328e-15,-0.0654694494985342,1,1,8.13920100905933e-11
"Fam110b",5.22528933176075e-15,-0.194054612354683,1,1,8.1399557210169e-11
"Mmp17",5.23117608824547e-15,0.0974052160223575,1,1,8.14912611026879e-11
"Zfp740",5.27920592212781e-15,0.235138052926238,1,1,8.2239469854907e-11
"Tubg2",5.36407416110613e-15,-0.0749994285418849,1,1,8.35615472817112e-11
"Fbxl16",5.39009830800322e-15,-0.0591500257781348,1,1,8.39669514420741e-11
"Phf1",5.41653777818445e-15,-0.154390219531893,1,1,8.43788255085574e-11
"Cpt1b",5.47391813990912e-15,0.278649322069447,1,1,8.52726967835043e-11
"Plbd2",5.49125471916701e-15,-0.289677966351046,1,1,8.55427660151837e-11
"Cdk2ap2",5.52702915518883e-15,0.321317387984548,1,1,8.61000601795316e-11
"Atic",5.65209158147548e-15,-0.294084680630253,1,1,8.80482826562251e-11
"Hscb",5.72888183631341e-15,-0.245828586225133,1,1,8.92445212460903e-11
"BC037704",5.74029539041704e-15,0.029779988533003,1,1,8.94223215919167e-11
"Rasal2",5.8482648664294e-15,-0.174944939300561,1,1,9.11042700892372e-11
"Tmtc1",5.86423004056891e-15,-0.0848415294889402,1,1,9.13529755719824e-11
"Ccnq",5.90119681223618e-15,-0.307970083786457,1,1,9.19288439410152e-11
"Arhgef9",6.00245930412778e-15,0.0997936346969099,1,1,9.35063110397025e-11
"Stmn2",6.01387862930363e-15,0.337426873294495,1,1,9.3684201287292e-11
"Il34",6.08390120777681e-15,-0.051002769154799,1,1,9.47750130147472e-11
"Lrrc61",6.1160283446314e-15,0.0964452027355791,1,1,9.52754895526679e-11
"Zdhhc16",6.12590376732278e-15,-0.350243867087231,1,1,9.54293288873543e-11
"Dynlt3",6.15001746238407e-15,-0.411013627562861,1,1,9.58049720290191e-11
"Gm47863",6.15641531304593e-15,-0.0909529137059433,1,1,9.59046377466296e-11
"Cdk19",6.22042231213863e-15,0.130456361116459,1,1,9.69017387784955e-11
"Phf20l1",6.25520873715054e-15,0.266058719598593,1,1,9.74436417073311e-11
"Nfe2l1",6.43880700182788e-15,-0.526189086668677,1,1,1.00303735474475e-10
"Sbno1",6.44346798230557e-15,0.252669150781864,1,1,1.00376344228356e-10
"Noa1",6.46610892729672e-15,0.249812216932689,1,1,1.00729044869428e-10
"5330439K02Rik",6.51920344537572e-15,0.0240895258633087,1,1,1.01556151272063e-10
"Rbm25",6.54150738975443e-15,0.291487785314498,1,1,1.01903602117594e-10
"Mme",6.59069833722294e-15,0.41288349782142,1,1,1.02669898697259e-10
"Fras1",6.67833618305318e-15,0.0329546612797211,1,1,1.04035121059602e-10
"Slc35b4",6.70098103128278e-15,-0.200271029150704,1,1,1.04387882505323e-10
"Fbrsl1",6.74060895130739e-15,0.191998371868959,1,1,1.05005206243467e-10
"Popdc2",6.79255101191193e-15,-0.0572676006872321,1,1,1.05814359663564e-10
"Gnb5",6.84818624460374e-15,0.28961804578831,1,1,1.06681045318437e-10
"Gm45051",6.85752531606193e-15,0.0640402925248458,1,1,1.06826529373613e-10
"Ssu72",7.05155072326113e-15,-0.442237806544506,1,1,1.09849057166962e-10
"Parp12",7.10714798579607e-15,-0.264839699205091,1,1,1.10715151322731e-10
"Zfhx3",7.54267842289591e-15,-0.754343462366219,1,1,1.17499844471872e-10
"Lrp6",7.69086906817039e-15,0.536797806588426,1,1,1.19808358343958e-10
"Pwwp3a",7.81859686239592e-15,0.305468023526068,1,1,1.21798101922404e-10
"Muc1",7.84277015828391e-15,-0.0404438576127037,1,1,1.22174673525747e-10
"Lbr",7.89948670130596e-15,0.308197517294323,1,1,1.23058203832944e-10
"Vps35",8.03560840409728e-15,-0.461646236180401,1,1,1.25178707719027e-10
"Gm11110",8.30640074759011e-15,0.153767059594389,1,1,1.29397110845959e-10
"Nbdy",8.30963845928451e-15,-0.383242568741888,1,1,1.29447547918734e-10
"Zfp593",8.53027938366536e-15,-0.466869384789823,1,1,1.32884692238739e-10
"Sh3rf3",8.57652840327697e-15,-0.0658686800970145,1,1,1.33605159466249e-10
"Epb41l4b",8.58748387879121e-15,-0.0442982980108351,1,1,1.33775823863809e-10
"Sf3b4",8.74405680317522e-15,-0.317979335657683,1,1,1.36214916879864e-10
"Cpeb4",9.01150059922727e-15,0.319801084375424,1,1,1.40381156334762e-10
"Fbn2",9.13148063861827e-15,-0.942917155540966,1,1,1.42250205388395e-10
"Ppp2r5b",9.19316335193263e-15,-0.179144214939565,1,1,1.43211098696407e-10
"Msl2",9.24400048033116e-15,0.29188953248427,1,1,1.44003039482599e-10
"Zfp93",9.29537481906925e-15,0.0657408312632408,1,1,1.44803348931461e-10
"Nrtn",9.29872200525901e-15,-0.197460136983811,1,1,1.44855491397925e-10
"Uqcc3",9.50421329945632e-15,0.495918771193812,1,1,1.48056634778931e-10
"2210016F16Rik",9.55502478391145e-15,-0.357871139871364,1,1,1.48848176083772e-10
"Rab5a",9.66310282890783e-15,-0.2638067361653,1,1,1.50531815868726e-10
"Crabp2",9.97710900025572e-15,-0.449352547056036,1,1,1.55423404005984e-10
"Dpp9",9.99922889081878e-15,-0.301431686034272,1,1,1.55767987661175e-10
"Fbxl14",1.02064396647554e-14,0.17319724101069,1,1,1.58995917097559e-10
"Nr4a2",1.03979435282671e-14,-0.517014486587392,1,1,1.61979164283345e-10
"Snx17",1.04090562271683e-14,-0.386053318688063,1,1,1.62152277906827e-10
"Pms1",1.06105552788245e-14,0.111366500223904,1,1,1.65291230133528e-10
"Cbfb",1.08338736632045e-14,-0.360652807200968,1,1,1.687700839254e-10
"Mov10",1.11004852279427e-14,-0.182415583539774,1,1,1.72923358880891e-10
"Fam204a",1.117230552841e-14,-0.255086844394395,1,1,1.74042175521572e-10
"Tmem87a",1.1376618866344e-14,0.195820880175106,1,1,1.77224968699907e-10
"Cdc42se2",1.15992422504204e-14,-0.177063981649054,1,1,1.80692995777049e-10
"Gprc5a",1.16584274766157e-14,-0.0343945749581862,1,1,1.8161498323072e-10
"Dgka",1.1713240752184e-14,-0.113292366443128,1,1,1.82468864437522e-10
"Etohd2",1.18548325682444e-14,0.0500037491476484,1,1,1.84674581748111e-10
"Ankrd29",1.18827356405141e-14,-0.0645651302831305,1,1,1.85109255807929e-10
"Vapb",1.20522545683431e-14,-0.26281799466383,1,1,1.87750021665648e-10
"Gnb1l",1.21778471313777e-14,-0.0659258948703376,1,1,1.89706502612603e-10
"Azin1",1.21903579863407e-14,0.399527704736662,1,1,1.89901396711216e-10
"Gm10130",1.22181313030186e-14,0.11114259293694,1,1,1.90334049438424e-10
"Dnajc16",1.22499910382781e-14,0.136821427050626,1,1,1.90830360394296e-10
"Nudt6",1.24796820997441e-14,0.16921280376678,1,1,1.94408487749813e-10
"Dedd",1.24956655611252e-14,-0.188246783896195,1,1,1.94657478111208e-10
"Pabpc1",1.25791832427876e-14,0.477141200630057,1,1,1.95958516556145e-10
"Pcmtd1",1.29942252237684e-14,0.312677144202612,1,1,2.02424040535865e-10
"Fap",1.32482919063053e-14,-0.358530029411285,1,1,2.06381891316424e-10
"Shoc2",1.35572444411057e-14,-0.253766622890637,1,1,2.11194753903545e-10
"E2f1",1.36295842527771e-14,-0.233399446637324,1,1,2.12321663489762e-10
"Tmsb15b1",1.3733781484561e-14,-0.136940129817878,1,1,2.13944847966491e-10
"Nabp2",1.37952006643476e-14,-0.339677474723452,1,1,2.14901635949207e-10
"Noxo1",1.38902549366604e-14,0.0377037297764393,1,1,2.16382391403296e-10
"Fign",1.39605156128674e-14,-0.162916299885004,1,1,2.17476912217248e-10
"Cdkn2aip",1.40010721039056e-14,0.167145900358186,1,1,2.18108701234642e-10
"Nfrkb",1.41923192064548e-14,0.138197482161711,1,1,2.21087948598153e-10
"Elp2",1.43159614912104e-14,0.217964924472665,1,1,2.23014048110076e-10
"Recql",1.46230381478404e-14,0.139021451834279,1,1,2.27797688267058e-10
"Dlg4",1.4734420993506e-14,-0.315931312935036,1,1,2.29532810236836e-10
"Ube2b",1.48037598202867e-14,-0.443251361271274,1,1,2.30612970480426e-10
"Zfp286",1.51659371624847e-14,-0.0943643612985294,1,1,2.36254969117187e-10
"Dcn",1.55595780141832e-14,-1.14322712364825,1,1,2.42387106304945e-10
"Acsl3",1.5632986039643e-14,0.190712442094197,1,1,2.43530656525559e-10
"Araf",1.57675254357445e-14,0.232080903437465,1,1,2.45626511238028e-10
"Zfp106",1.61792844124789e-14,0.237308489022547,1,1,2.52040892577597e-10
"Setd3",1.63253284277274e-14,-0.302337266474847,1,1,2.54315966247137e-10
"Rapgef5",1.64000315531559e-14,0.0743580550738701,1,1,2.55479691535062e-10
"Mospd2",1.64055740637168e-14,-0.216321668894932,1,1,2.5556603276458e-10
"Cend1",1.66050183755862e-14,0.0725439958518688,1,1,2.58672976254882e-10
"Ppil6",1.67056018807854e-14,0.0265158704560211,1,1,2.60239866098875e-10
"Tctn2",1.6789636373276e-14,0.117132934161886,1,1,2.61548955422894e-10
"Pola2",1.68593256680626e-14,0.16959510833025,1,1,2.62634575257079e-10
"Hspbap1",1.7119329810029e-14,-0.136915481794586,1,1,2.66684919780632e-10
"Pigo",1.71554531234017e-14,0.0986788937377336,1,1,2.67247648756351e-10
"Gm15541",1.76589318541293e-14,0.0238030866879473,1,1,2.75090840423626e-10
"Mdm4",1.76784364506604e-14,0.191507075870254,1,1,2.75394683028388e-10
"Tmub2",1.77052793565231e-14,-0.180799108339247,1,1,2.75812841815916e-10
"Gpr85",1.79172490792497e-14,-0.0508878962822104,1,1,2.79114906156552e-10
"Gm26881",1.81817980355186e-14,0.192827940065704,1,1,2.83236049797309e-10
"N4bp3",1.87062846454457e-14,-0.0520444202600838,1,1,2.91406502206754e-10
"Oas1c",1.87104748372643e-14,-0.0561049879833158,1,1,2.91471777014903e-10
"Vmo1",1.87749487641691e-14,-0.0630554744103498,1,1,2.92476151848226e-10
"Ap4b1",1.87875953823698e-14,0.111493035324031,1,1,2.92673160866557e-10
"Six1",1.92511627990032e-14,0.175020213180721,1,1,2.99894614082872e-10
"Gm48604",1.95299927906662e-14,0.0426660761914379,1,1,3.04238227692998e-10
"Serpini1",1.96861817315679e-14,0.188241726894519,1,1,3.06671339014365e-10
"Pcdh19",1.97422940690051e-14,-0.655724566403937,1,1,3.07545457006961e-10
"Comtd1",1.98121271109624e-14,-0.299265566381491,1,1,3.08633316134573e-10
"Asna1",2.07640428090302e-14,-0.341543386332301,1,1,3.23462258879073e-10
"Mdc1",2.10680656007418e-14,0.301158001180004,1,1,3.28198325928356e-10
"Rab3d",2.11133045347981e-14,-0.158886363159297,1,1,3.28903058043085e-10
"Kif3a",2.12313813851033e-14,-0.278853676611605,1,1,3.3074245921714e-10
"Magi2",2.13982410139684e-14,-0.148223400960367,1,1,3.33341798515599e-10
"Esco1",2.14994278246537e-14,0.156695676046726,1,1,3.34918086652455e-10
"Gemin8",2.15105559705907e-14,0.155435100589238,1,1,3.35091440909862e-10
"A730071L15Rik",2.19973197492354e-14,0.0307630736293136,1,1,3.42674247053588e-10
"Map2",2.20398810139163e-14,0.0586730126967405,1,1,3.43337266434788e-10
"Cchcr1",2.22323787473513e-14,-0.155975062015906,1,1,3.46335996126238e-10
"Gm14305",2.22936212276925e-14,-0.146174317107585,1,1,3.47290031484994e-10
"Sertad3",2.25131839213503e-14,-0.19032408836891,1,1,3.50710379126795e-10
"Rex1bd",2.29550034242707e-14,-0.489831106446484,1,1,3.57593043343288e-10
"2300009A05Rik",2.31082920991529e-14,0.470737983525494,1,1,3.59980974320604e-10
"Polr3d",2.389321565363e-14,-0.397479544421628,1,1,3.72208513452248e-10
"Lman1",2.39873047398157e-14,-0.502217007688425,1,1,3.73674233236849e-10
"Irx2",2.41330605489633e-14,-0.304793100657115,1,1,3.7594481723175e-10
"Brwd3",2.41421418060258e-14,0.265671945527718,1,1,3.7608628505427e-10
"Rfc1",2.41831672079488e-14,0.297930121139633,1,1,3.76725378765426e-10
"Trappc13",2.46932094265615e-14,-0.212605760204827,1,1,3.84670816446976e-10
"Prr7",2.47781601390118e-14,-0.200527348831997,1,1,3.85994178645526e-10
"9030025P20Rik",2.48345915828572e-14,0.0462123958437943,1,1,3.8687326767775e-10
