"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tsn",3.23303733587344e-111,-0.580717821155721,0.695,0.801,6.67751531351301e-107
"Mpp6",3.4154677500183e-111,1.17175727740707,0.676,0.582,7.0543070908878e-107
"Pdgfb",3.4214313442119e-111,-5.45693589153781,0.001,0.103,7.06662429833525e-107
"Plcb4",4.57608388092429e-111,-1.84432257184162,0.077,0.251,9.45144364766103e-107
"Cox7c",5.48626351638513e-111,0.67076588766988,0.951,0.921,1.13313286667418e-106
"Lix1l",5.51191880616596e-111,-0.882998243038671,0.3,0.547,1.13843171022552e-106
"Cited2",6.31392217087321e-111,-0.987280773460083,0.425,0.626,1.30407748517215e-106
"Slamf9",7.30131022948364e-111,-9.15794584577203,0,0.098,1.50801261479755e-106
"Lair1",7.30131034646896e-111,-9.00968748872134,0,0.098,1.5080126389597e-106
"Lama4",8.62339466018978e-111,1.03738846289191,0.671,0.555,1.7810759331156e-106
"Sord",1.02498630862623e-110,-1.62468211720117,0.068,0.236,2.11700672183662e-106
"Lsm12",1.04712012057683e-110,-0.670702744706799,0.631,0.779,2.16272189703939e-106
"Txnl4a",1.18917323183742e-110,-0.734321555110523,0.583,0.744,2.456118393037e-106
"Mbp",1.34750320836179e-110,-3.6613761643329,0.011,0.128,2.78313312655044e-106
"Clec5a",1.39495911424565e-110,-9.38030907321119,0,0.098,2.88114855456297e-106
"Nme6",1.52756654008926e-110,-1.62536945490048,0.062,0.227,3.15503593190035e-106
"Timm17a",1.60270203023406e-110,-0.591943431743336,0.593,0.775,3.31022077324542e-106
"Fermt2",1.70044502331348e-110,-0.879815218091935,0.623,0.705,3.51209915115167e-106
"Nr1d2",2.15669593562307e-110,-1.15363738986961,0.142,0.347,4.45443978543588e-106
"Tnfsf9",2.43644519667951e-110,-2.1363326721418,0.031,0.172,5.03223390922187e-106
"Ccs",2.57618347087142e-110,-0.949492602848635,0.265,0.498,5.32084934073784e-106
"Sntb2",2.88708921354723e-110,-0.902879667155998,0.274,0.511,5.96299406166045e-106
"Ajuba",3.17152994100264e-110,-2.49356204837949,0.024,0.156,6.55047794014686e-106
"Prdx1",3.47296661459256e-110,-0.682238555260693,0.925,0.935,7.17306524577947e-106
"Ssc5d",3.53719206578334e-110,-2.12565129853099,0.03,0.169,7.30571649266891e-106
"Mfsd5",5.3403371533484e-110,-0.960448156629851,0.251,0.483,1.10299323565258e-105
"Gm11627",6.20501994522033e-110,-4.77967515757186,0.003,0.106,1.28158481948581e-105
"Commd2",7.3622765809444e-110,-0.807281333644808,0.386,0.609,1.52060460502826e-105
"Mr1",7.64470490159357e-110,-1.51315318003579,0.043,0.195,1.57893735037514e-105
"C1d",7.79194561108969e-110,-0.765242106034192,0.463,0.674,1.60934844651446e-105
"Emc7",9.90335584227176e-110,-0.625281894319771,0.652,0.795,2.04543911566281e-105
"Pigx",1.04272304356841e-109,-1.0143156713367,0.267,0.499,2.15364017418619e-105
"Vegfa",1.08086241952437e-109,1.03201075569533,0.726,0.603,2.23241324128564e-105
"Sra1",1.49721079068437e-109,-0.626222299775711,0.647,0.781,3.0923391670795e-105
"Rasl11a",1.56636276146633e-109,-0.915589946746527,0.337,0.576,3.23516564753255e-105
"Slc1a3",2.68508425168265e-109,1.98918279861783,0.309,0.125,5.54577301342534e-105
"Rab11fip5",2.94891224648531e-109,-1.56435488121439,0.09,0.27,6.09068335389075e-105
"Cmtm4",3.15690111481301e-109,-1.03600860881877,0.216,0.436,6.52026356253479e-105
"Otub1",3.5047442691797e-109,-0.786543233058403,0.393,0.616,7.23869881356374e-105
"Arpin",3.67231119985085e-109,-1.87449365158135,0.056,0.217,7.58479155217195e-105
"Pdhb",3.68750748412231e-109,1.58208269764835,0.589,0.505,7.61617795770623e-105
"Cct7",4.34041541596607e-109,-0.625809877663441,0.711,0.826,8.96469400013631e-105
"2410004B18Rik",4.74719457252026e-109,-1.15814329085627,0.204,0.426,9.80485567008334e-105
"Emc4",6.04016705544002e-109,-0.678270889474099,0.46,0.682,1.24753610363058e-104
"Zfp651",7.01668789490829e-109,-1.7523581621659,0.07,0.239,1.44922671781436e-104
"4833412C05Rik",7.56285949544863e-109,-6.20099031594074,0.001,0.1,1.56203300018996e-104
"Fkbp1b",1.02709432466829e-108,-3.1716603257849,0.014,0.133,2.12136061816988e-104
"Nr1h3",1.07265543032758e-108,2.47974905648063,0.244,0.077,2.21546252579858e-104
"Pkia",1.1691202543308e-108,-2.70430709274038,0.021,0.149,2.41470097329482e-104
"Ptpn21",1.54238740741494e-108,-1.39700636824812,0.085,0.263,3.18564695127481e-104
"Adrm1",1.55809134171582e-108,-0.802508014346433,0.401,0.623,3.21808185717985e-104
"Slc5a3",1.56470181402914e-108,1.6299047374406,0.367,0.185,3.2317351266958e-104
"Gatm",1.68100571813484e-108,-7.65359992928048,0.001,0.098,3.4719492102357e-104
"Ywhae",2.27834574310374e-108,-0.482458731291316,0.801,0.874,4.70569529780647e-104
"Olfm1",2.49783298761732e-108,-1.47680960990219,0.116,0.31,5.15902425262482e-104
"Anapc11",2.5466939627955e-108,-0.688254451621413,0.603,0.768,5.25994171075782e-104
"Jph2",2.57063434998861e-108,-6.65802706841061,0,0.097,5.30938818646648e-104
"Tmem43",2.97408235496264e-108,-1.20486394028197,0.166,0.38,6.14266969593984e-104
"Dse",3.18000459379912e-108,-0.768825111453369,0.344,0.58,6.56798148803271e-104
"Ppp1r14a",3.23294200499258e-108,-5.53632304784941,0.003,0.106,6.67731841711167e-104
"Ntpcr",3.45378486970483e-108,-1.3510714610122,0.174,0.386,7.13344726988836e-104
"Eef1e1",4.32794414579023e-108,-0.945694030866759,0.338,0.561,8.93893583871514e-104
"Spsb1",4.93080747886586e-108,-1.4738220651959,0.135,0.332,1.01840897668495e-103
"Slc20a1",7.63210490854597e-108,-0.96563194333712,0.15,0.358,1.57633494781108e-103
"Itsn2",7.80761376882155e-108,-1.03748848777924,0.211,0.429,1.6125845478124e-103
"Kif2a",8.48351407223477e-108,-0.808497484877295,0.455,0.651,1.75218499647937e-103
"Ndst1",8.58489398964749e-108,-0.958126565790158,0.297,0.519,1.77312400462179e-103
"Golm1",8.92879640682862e-108,-0.962316467005957,0.201,0.428,1.84415360986638e-103
"Zfp467",9.17726269568789e-108,-2.50323984755643,0.02,0.145,1.89547183716738e-103
"Rce1",1.02225212770466e-107,-0.869141940690953,0.206,0.434,2.1113595445612e-103
"Hilpda",1.16059714859932e-107,1.88157246700436,0.501,0.358,2.39709735071704e-103
"H2-T22",1.46413621697907e-107,-1.38373763621521,0.135,0.334,3.02402694254856e-103
"Rpl34",1.62320123276119e-107,-0.398426438266428,0.946,0.972,3.35255982614496e-103
"Pdk3",2.32512116117327e-107,-1.06776031623064,0.153,0.369,4.80230524628727e-103
"Tars",2.82109728759133e-107,-0.780860348971863,0.551,0.723,5.82669433779114e-103
"Hp",2.85893918238011e-107,1.00585192697482,0.553,0.344,5.90485298728788e-103
"Pth1r",2.86558934712944e-107,-1.37739276209991,0.08,0.256,5.91858823756115e-103
"Acvr2a",2.90317154489865e-107,-1.03084654046142,0.275,0.492,5.99621050883367e-103
"Ubb",3.15671350577156e-107,-0.395056840737737,0.932,0.939,6.51987607482058e-103
"Ubl4a",3.68432440564471e-107,-0.917952565585908,0.403,0.607,7.60960362741859e-103
"Sort1",4.20098875244174e-107,2.56723045377682,0.221,0.06,8.67672216929316e-103
"Snhg9",5.20079096345181e-107,1.47256487890968,0.416,0.239,1.07417136559134e-102
"Tram2",5.42212288242167e-107,-0.944517205735638,0.192,0.422,1.11988526013537e-102
"Ctsl",7.74555243439804e-107,-0.364760699450495,0.917,0.94,1.59976639980057e-102
"Gadd45gip1",8.54311441399557e-107,-0.671933282530858,0.56,0.736,1.76449485106664e-102
"Sh3bp1",8.95140307985233e-107,-1.33619517084895,0.064,0.229,1.8488227921127e-102
"Flot2",1.2527950252354e-106,-1.06840747561189,0.248,0.472,2.5875228451212e-102
"Lrch2",3.30393488293286e-106,-2.24477967882214,0.028,0.162,6.82394710720952e-102
"Hmox2",3.55425922592172e-106,-0.849350249017986,0.376,0.596,7.34096700521872e-102
"Atp5g1",3.56490064878487e-106,-0.41778759756535,0.807,0.884,7.36294580000026e-102
"Slc4a2",4.40719585264861e-106,-0.904415130270374,0.244,0.47,9.10262231406044e-102
"Pirb",4.4255687390261e-106,-4.44936614411251,0.008,0.116,9.1405696735845e-102
"Pfkl",4.94735478476305e-106,0.742167219324419,0.745,0.686,1.02182665724496e-101
"Smim1",5.46142367700855e-106,-1.15661597008798,0.229,0.449,1.12800244624935e-101
"Ccbe1",5.48601360869663e-106,-2.07653199019218,0.024,0.154,1.1330812507402e-101
"Manbal",7.37712401653764e-106,-1.01606781444413,0.317,0.543,1.52367119437568e-101
"9130401M01Rik",7.66802321845956e-106,-0.93238520058929,0.332,0.557,1.58375351554064e-101
"Blvra",9.69835566914912e-106,-1.27358475280121,0.235,0.45,2.00309837990606e-101
"Cs",1.00374624672099e-105,1.49573154374288,0.653,0.617,2.07313749797753e-101
"Ctla2a",1.03739536887444e-105,0.917227241381561,0.79,0.606,2.14263639487326e-101
"Smim15",1.04308329451675e-105,-0.905277194728071,0.333,0.567,2.15438423649491e-101
"Procr",1.07935700627289e-105,-2.91882677858387,0.033,0.17,2.22930396075602e-101
"Eif1ax",1.4717291826953e-105,-0.628570688736238,0.689,0.806,3.03970945393888e-101
"Soat1",1.60556367446e-105,-0.658415575997338,0.387,0.631,3.31613121322969e-101
"Tmod3",1.63394068182202e-105,-0.762449942255866,0.435,0.646,3.3747410842352e-101
"Slc41a3",2.41507402966421e-105,-1.51279849683132,0.047,0.198,4.98809390086845e-101
"Abhd18",2.48663812935111e-105,2.19624275132156,0.265,0.095,5.13590239236179e-101
"Gk",3.08038735543466e-105,2.33601100171034,0.334,0.162,6.36223204391475e-101
"Slc2a4",3.12605247237053e-105,5.57768702308817,0.121,0.005,6.45654877643409e-101
"Napa",3.98433177552778e-105,-0.642872272451751,0.527,0.722,8.22923884917508e-101
"Tspan12",4.14905999265612e-105,1.97612959927115,0.314,0.138,8.56946850883195e-101
"Yif1a",5.50994713192035e-105,-0.757666996049507,0.481,0.69,1.13802448062683e-100
"Trim46",6.77946619249888e-105,-3.67403171052693,0.011,0.122,1.40023094739872e-100
"Gm45716",7.55453129958907e-105,2.94574160039837,0.275,0.107,1.56031289461713e-100
"Cdc37",9.70211323761378e-105,-0.619357382477594,0.683,0.807,2.00387446809675e-100
"Pacsin3",1.4878527605634e-104,-1.43053650599254,0.081,0.254,3.07301109166764e-100
"Bud31",1.51608712469449e-104,-0.742988571230501,0.5,0.694,3.131326347344e-100
"Hax1",1.55895122809009e-104,-0.820802786082299,0.407,0.619,3.21985786649727e-100
"Mydgf",1.57223669404126e-104,-0.602651213753131,0.695,0.821,3.24729766787283e-100
"Stard7",1.65120242879849e-104,1.34847200102493,0.459,0.294,3.41039349644039e-100
"Fuca1",1.77873964923506e-104,-0.799072459423628,0.54,0.727,3.67380887153009e-100
"Ssr2",2.03515205492357e-104,-0.629538335810206,0.679,0.81,4.20340305423913e-100
"Tbc1d10a",2.08352888298735e-104,-1.3130295566268,0.091,0.27,4.30332055492207e-100
"Dohh",2.14678669576898e-104,-0.834660322687447,0.367,0.595,4.43397324144126e-100
"Srm",2.96040638509502e-104,-0.813335815188313,0.515,0.683,6.11442334777526e-100
"Pcsk9",3.18396882478156e-104,-4.02442336110231,0.007,0.111,6.57616921070383e-100
"Cct8",3.22938113422596e-104,-0.564060322372225,0.737,0.837,6.66996379463029e-100
"Mef2a",3.30041515759736e-104,-1.02661656396358,0.334,0.554,6.81667746650158e-100
"Fhl1",3.37601889700047e-104,1.93267472560235,0.388,0.219,6.97282942986478e-100
"Calu",3.94153589019326e-104,-0.614510917061222,0.767,0.841,8.14084822760515e-100
"Rnasek",3.98988593104124e-104,-0.667308298987411,0.682,0.819,8.24071040197258e-100
"Dnajc2",4.06603641136363e-104,-0.710785641402696,0.489,0.682,8.39799160403045e-100
"Anapc15",4.42859375909979e-104,-0.983757947754575,0.303,0.521,9.1468175500447e-100
"Snapc5",4.76827818537039e-104,-0.958955028213977,0.294,0.513,9.848401764064e-100
"Prlr",6.4633869993799e-104,3.10097832176423,0.167,0.028,1.33494795085192e-99
"Nfu1",6.98070566515998e-104,-0.687691503872226,0.436,0.656,1.44179494808214e-99
"Hsbp1",7.06588276008272e-104,-0.635316758732201,0.651,0.81,1.45938742526748e-99
"Aimp2",7.54513317966945e-104,-0.958526192612936,0.302,0.523,1.55837180692893e-99
"Ptgfrn",1.12531104512542e-103,-1.01691721103838,0.154,0.365,2.32421743260205e-99
"Tusc3",1.28689896222211e-103,-0.795499884611986,0.351,0.578,2.65796111657355e-99
"Myo1f",1.41274147299316e-103,-7.66867710110166,0,0.093,2.91787623832007e-99
"Coq10b",1.56279945085161e-103,-0.810475202103488,0.328,0.547,3.22780598578892e-99
"Ube2a",1.60225285493702e-103,-0.674391488536584,0.467,0.685,3.30929304658691e-99
"Tbc1d1",1.74507452947123e-103,-1.19794528004599,0.121,0.313,3.60427693316988e-99
"Ppp2r5a",1.94609258008031e-103,2.0414180193278,0.561,0.485,4.01945961489786e-99
"Vta1",2.26045697023703e-103,-0.959580886765037,0.28,0.498,4.66874782632755e-99
"Rpn2",2.35189949395128e-103,-0.616378564773538,0.695,0.812,4.85761321480697e-99
"Dhx58os",3.38852188564528e-103,-2.77945297000798,0.011,0.123,6.99865310261176e-99
"Slc35c2",3.43535237738459e-103,-1.11054452736576,0.148,0.35,7.09537680025014e-99
"Aurkaip1",3.94153056542604e-103,-0.569502759058598,0.638,0.8,8.14083722983094e-99
"Tbrg1",4.25557008524004e-103,-0.621339895169827,0.653,0.779,8.78945445405479e-99
"Rusc2",4.4521882925651e-103,-1.31288035087762,0.109,0.294,9.19554969946395e-99
"Slc10a6",5.90622252623037e-103,2.53398189316746,0.225,0.069,1.21987120056762e-98
"Etfdh",6.43101873486418e-103,2.08243579584699,0.375,0.211,1.32826260949885e-98
"Mtus1",7.10965343740396e-103,2.34303766017523,0.308,0.139,1.46842782096141e-98
"Snrpe",8.57580081467648e-103,-0.623550583112251,0.724,0.83,1.77124590026328e-98
"Clec4n",9.82512714810038e-103,-10.311467089664,0,0.091,2.02928176116865e-98
"Ptgr1",1.06902858167391e-102,-1.16940954547542,0.175,0.388,2.20797163258928e-98
"AI427809",1.10514443859284e-102,-4.60189409043592,0.005,0.104,2.28256532346966e-98
"Cdk14",1.19894708428722e-102,-0.964171313595733,0.279,0.503,2.47630530788682e-98
"Syk",2.32883108951534e-102,-5.58682912147407,0.003,0.098,4.80996773228499e-98
"Eef1akmt2",2.40518317997962e-102,-1.09077577028577,0.141,0.339,4.96766533992991e-98
"Csrp2",2.51859901944438e-102,-1.05211966085377,0.538,0.676,5.20191441476042e-98
"Cda",2.57644911384835e-102,-0.893329767901339,0.162,0.371,5.32139799974238e-98
"Fyb",2.84742986645694e-102,-3.87578872427953,0.041,0.174,5.88108164618017e-98
"Cd200r1",2.90936863275483e-102,-6.67077477445251,0.001,0.093,6.00900997409184e-98
"Dock8",3.3049468258791e-102,-6.73194563413626,0.001,0.093,6.8260371741707e-98
"Tlnrd1",3.33843987216424e-102,-1.22801708166503,0.175,0.378,6.89521371196802e-98
"Plekhg2",3.47070789820693e-102,-1.04087097688206,0.099,0.282,7.16840009295659e-98
"Zdhhc12",3.59989922131134e-102,-1.07308213006743,0.168,0.374,7.43523185169645e-98
"Rex1bd",3.90564144320006e-102,-0.722487611565764,0.54,0.74,8.06671183678539e-98
"Megf10",5.79372359381115e-102,-4.24312054261394,0.004,0.102,1.19663567106576e-97
"Aif1",6.76628697739838e-102,-9.4908467608093,0,0.09,1.39750891231186e-97
"Rgs3",6.81023806931545e-102,-1.16637067262405,0.125,0.315,1.40658657083641e-97
"Ror1",8.18721354144374e-102,2.25333598314112,0.283,0.116,1.69098708484979e-97
"Gnpat",1.14451108634948e-101,1.53153127194186,0.459,0.311,2.36387319774622e-97
"Scmh1",1.20270454504061e-101,-1.32616978815576,0.065,0.225,2.48406596732687e-97
"Capza1",1.45655329679481e-101,-0.753530383481459,0.518,0.699,3.00836517919999e-97
"Nedd8",1.74318025010227e-101,-0.462133840112909,0.804,0.887,3.60036448856124e-97
"Irf9",1.98553167926911e-101,-1.26833051883788,0.08,0.249,4.10091713036242e-97
"Tapt1",2.18409558659262e-101,2.21756295288405,0.331,0.161,4.51103102454839e-97
"Acta1",2.29444432982314e-101,-5.5381445101851,0.004,0.1,4.73894531881671e-97
"Kcnn4",2.44750219745772e-101,-8.77598921974462,0,0.09,5.05507103862918e-97
"Lrrc25",2.44750219745772e-101,-8.89339212428631,0,0.09,5.05507103862918e-97
"Hint1",2.4690084534387e-101,-0.368867685742378,0.879,0.925,5.0994900597323e-97
"Ltv1",2.62479544061537e-101,-0.880267031541911,0.23,0.448,5.42125250304698e-97
"Rtp4",2.97398255836163e-101,-3.63250627395175,0.012,0.121,6.14246357604011e-97
"Rbm8a",3.04049454161666e-101,-0.637146410223406,0.653,0.785,6.27983742625506e-97
"Galnt10",3.1202455583628e-101,-1.19411256137511,0.097,0.278,6.44455517624253e-97
"Slc44a2",3.12986414801288e-101,-0.9368275958972,0.205,0.43,6.4644214113058e-97
"Akna",3.65876729973253e-101,-3.3291084761764,0.006,0.106,7.55681798086756e-97
"Bcor",3.68113237870536e-101,-1.26124847601852,0.129,0.323,7.60301081497805e-97
"Paqr7",3.86258080832262e-101,-3.23832239663973,0.009,0.113,7.97777440150954e-97
"Insig1",3.88873066758105e-101,1.55573901390719,0.506,0.36,8.03178432082189e-97
"Osbpl11",4.00257031470697e-101,1.89104930423959,0.43,0.287,8.26690872799577e-97
"Samd4b",4.34582494581657e-101,-0.85976257659364,0.376,0.584,8.97586684308954e-97
"Gm26532",4.72068438227561e-101,-2.00936762331695,0.03,0.16,9.75010152315205e-97
"Rnf13",6.89319894026353e-101,-0.984914537524527,0.289,0.51,1.42372130912203e-96
"Afap1l2",7.16589761230442e-101,-5.58786441683308,0.002,0.096,1.48004449284535e-96
"Btbd10",8.13023082304068e-101,-0.966766566984042,0.143,0.338,1.67921787419082e-96
"Dpp7",8.64205766970537e-101,-1.0240235722118,0.178,0.387,1.78493059110095e-96
"Ndufa6",1.04574305900546e-100,1.02788277208555,0.759,0.753,2.15987771406987e-96
"Calhm2",1.19554047865126e-100,-1.92196745584769,0.023,0.147,2.46926930460631e-96
"Enpp5",1.24784906326883e-100,-1.95762724191316,0.06,0.212,2.57730745527544e-96
"Inka1",1.7149400765324e-100,-2.8790211393511,0.017,0.131,3.54203723407001e-96
"Ssbp3",1.80310382142571e-100,-0.87990344366409,0.341,0.562,3.72413063277265e-96
"Commd10",2.18605161297793e-100,-1.23574137633269,0.144,0.339,4.51507100144461e-96
"Tmed3",2.57719404130276e-100,-0.640669934974867,0.703,0.821,5.32293657290671e-96
"Vsir",2.69399081263481e-100,-1.71602271001718,0.045,0.187,5.56416862441594e-96
"Lsm10",3.32907605960887e-100,-0.868736434713729,0.278,0.502,6.87587369351616e-96
"Hist1h4i",3.42379536936103e-100,1.6488712937308,0.401,0.229,7.07150695587828e-96
"Gm43581",4.88823672962299e-100,4.15795121398486,0.142,0.017,1.00961641413633e-95
"Map7d1",4.90959454686454e-100,-0.739095904951201,0.413,0.632,1.0140276577094e-95
"Zbtb8os",5.42200903392298e-100,-0.777757950996886,0.351,0.576,1.11986174586645e-95
"Exosc8",6.40991748291371e-100,-0.888669419245212,0.346,0.558,1.323904356921e-95
"Ivns1abp",6.85372861520673e-100,1.57788996285677,0.552,0.431,1.4155691081848e-95
"Agpat4",8.2160589558041e-100,-0.920676978269841,0.19,0.413,1.69694481673178e-95
"Arhgap45",8.65940383389232e-100,-6.01401299048468,0.001,0.092,1.78851326785212e-95
"Ncor2",1.01949368404489e-99,-0.743078099379111,0.295,0.523,2.10566225502631e-95
"Cwc15",1.14794064251146e-99,-0.570385769213135,0.647,0.792,2.37095660304316e-95
"Etv4",1.36319350211788e-99,-3.95182534633203,0.003,0.096,2.81553985927427e-95
"Anp32b",1.64651615344809e-99,-0.530974681341088,0.795,0.878,3.40071446333168e-95
"Rac3",1.73149362605995e-99,-1.70201255029445,0.052,0.2,3.57622693526421e-95
"Cib1",1.80470245109715e-99,-0.791652972912434,0.337,0.562,3.72743244249605e-95
"Hgf",2.09877678350839e-99,-1.44988390412989,0.057,0.21,4.33481356865822e-95
"Selplg",2.18573565366309e-99,-7.59391922224387,0,0.089,4.51441841907574e-95
"Fndc4",2.71591897875306e-99,-1.99688674215993,0.026,0.15,5.60945905871657e-95
"Me2",2.71927715313606e-99,-0.951221190586464,0.204,0.414,5.61639503208722e-95
"Bod1",2.8583561325487e-99,-0.869466973089806,0.38,0.582,5.90364875616608e-95
"Atp8b1",3.18326465057192e-99,-1.06787067783641,0.136,0.329,6.57471480929124e-95
"Pqlc3",3.24665353372257e-99,-1.7512193025515,0.059,0.211,6.70563820855059e-95
"Ctnnbip1",3.3277069028534e-99,-0.824905988581633,0.389,0.602,6.87304583715341e-95
"Coq7",3.70772195836068e-99,-0.828255030608596,0.316,0.541,7.65792893279814e-95
"Ctnnd1",3.71220918045893e-99,-0.740383395778892,0.422,0.624,7.66719684131988e-95
"Dock11",3.83689858090641e-99,-1.52660986763343,0.061,0.215,7.9247303290041e-95
"Map2k2",3.89382848500593e-99,-0.59928622283073,0.622,0.778,8.04231335293125e-95
"Rnf157",3.94968175439464e-99,-1.6418930313286,0.038,0.174,8.15767269552668e-95
"Cers2",4.40100318268525e-99,-0.722860073836332,0.439,0.654,9.08983197351811e-95
"Apod",4.53252579120421e-99,-2.64634146123855,0.008,0.11,9.36147876915318e-95
"Dbn1",4.80210911675785e-99,-0.563733384791207,0.316,0.575,9.91827616975166e-95
"AI662270",6.04235293841525e-99,-3.71104759541383,0.008,0.108,1.24798757590029e-94
"Ndn",6.89046603940212e-99,-1.02003377544356,0.28,0.497,1.42315685577811e-94
"Arhgap31",7.26309188211877e-99,-0.629125449503416,0.156,0.364,1.50011899733281e-94
"Hfe",8.06511937867496e-99,-2.06733774245444,0.046,0.187,1.66576975647153e-94
"Plxnb2",1.04396020432354e-98,-0.653133501491041,0.349,0.598,2.15619540600984e-94
"Nectin3",1.11124504079299e-98,-0.84846659487643,0.202,0.419,2.29516550725384e-94
"Dhps",1.11429095276711e-98,-0.840079648281169,0.277,0.495,2.30145653384519e-94
